Timestamp,Account,Side,Item,Quantity,Paid/Received,Tax,Price ea.,Part of Flip
2026-05-20T14:07:15Z,Big Timby,SELL,Sanfew serum(4),1,18259,366,18259,YES
2026-05-20T14:04:13Z,Big Timby,BUY,Raw anglerfish,6,11580,0,1930,YES
2026-05-20T13:58:32Z,Big Timby,SELL,Infinity top,1,1801972,36040,1801972,YES
2026-05-20T13:48:50Z,Big Timby,BUY,Sanfew serum(4),5,88505,0,17701,YES
2026-05-20T13:47:02Z,Big Timby,BUY,Raw anglerfish,6,11580,0,1930,YES
2026-05-20T13:46:28Z,Big Timby,BUY,Sanfew serum(4),2,35402,0,17701,YES
2026-05-20T13:43:22Z,Big Timby,BUY,Sanfew serum(4),506,8956706,0,17701,YES
2026-05-20T13:41:38Z,Big Timby,SELL,Anti-venom(4),12,99900,2004,8325,YES
2026-05-20T13:39:57Z,Big Timby,BUY,Sanfew serum(4),4,70804,0,17701,YES
2026-05-20T13:39:38Z,Big Timby,BUY,Raw anglerfish,1073,2070890,0,1930,YES
2026-05-20T13:35:53Z,Big Timby,SELL,Anti-venom(4),11,91586,1837,8325,YES
2026-05-20T13:35:32Z,Big Timby,SELL,Hueycoatl hide chaps,1,1058697,21174,1058697,YES
2026-05-20T13:35:32Z,Big Timby,BUY,Raw anglerfish,448,864640,0,1930,YES
2026-05-20T13:35:32Z,Big Timby,BUY,Raw anglerfish,870,1679100,0,1930,YES
2026-05-20T13:35:32Z,Big Timby,BUY,Anti-venom(4),669,5252988,0,7852,YES
2026-05-20T13:35:32Z,Big Timby,SELL,Flared trousers,1,2865433,57309,2865433,YES
2026-05-20T13:35:32Z,Big Timby,BUY,Diamond bolts,11000,3597000,0,327,YES
2026-05-20T12:29:35Z,Big Timby,BUY,Raw anglerfish,448,864640,0,1930,YES
2026-05-20T12:22:09Z,Big Timby,SELL,Robin hood hat,1,1093377,21868,1093377,YES
2026-05-20T12:18:14Z,Big Timby,BUY,Flared trousers,1,2749686,0,2749686,YES
2026-05-20T12:16:09Z,Big Timby,BUY,Large rosewood hull parts,16,1157280,0,73937,YES
2026-05-20T12:15:58Z,Big Timby,SELL,Dragon nails,245,4993345,99960,20381,YES
2026-05-20T12:15:54Z,Big Timby,SELL,Dragon nails,16,326096,6528,20381,YES
2026-05-20T12:14:46Z,Big Timby,BUY,Flared trousers,1,2749686,0,2749686,YES
2026-05-20T12:12:28Z,Big Timby,BUY,Flared trousers,1,2749686,0,2749686,YES
2026-05-20T12:12:14Z,Big Timby,BUY,Camphor plank,5,18300,0,6717,YES
2026-05-20T12:07:42Z,Big Timby,BUY,Red dye,10,3500,0,1125,YES
2026-05-20T12:06:34Z,Big Timby,BUY,Flared trousers,1,2749686,0,2749686,YES
2026-05-20T12:04:50Z,Big Timby,SELL,Robin hood hat,1,1093377,21868,1093377,YES
2026-05-20T12:02:48Z,Big Timby,SELL,Robin hood hat,1,1093377,21868,1093377,YES
2026-05-20T12:02:42Z,Big Timby,SELL,Robin hood hat,1,1093377,21868,1093377,YES
2026-05-20T12:01:06Z,Big Timby,SELL,Robin hood hat,1,1093377,21868,1093377,YES
2026-05-20T11:39:12Z,Big Timby,SELL,Robin hood hat,1,1093377,21868,1093377,YES
2026-05-20T11:38:06Z,Big Timby,SELL,Hueycoatl hide chaps,1,1067295,21346,1067295,YES
2026-05-20T11:37:34Z,Big Timby,SELL,Robin hood hat,1,1093377,21868,1093377,YES
2026-05-20T11:26:57Z,Big Timby,BUY,Blue dye,10,2600,0,273,YES
2026-05-20T11:23:13Z,Big Timby,SELL,Robin hood hat,1,1093377,21868,1093377,YES
2026-05-20T11:16:50Z,Big Timby,SELL,Echo virtus ornament kit,3,3821766,76437,1273922,YES
2026-05-20T11:16:50Z,Big Timby,BUY,Hueycoatl hide chaps,2,2028394,0,1014197,YES
2026-05-20T11:16:50Z,Big Timby,SELL,Dragon hunter crossbow,1,39000000,780000,39000000,YES
2026-05-20T11:16:50Z,Big Timby,SELL,Elder chaos hood,2,523594,10472,261797,YES
2026-05-20T11:16:50Z,Big Timby,BUY,Infinity top,2,3378242,0,1689121,YES
2026-05-20T11:16:50Z,Big Timby,BUY,Robin hood hat,8,8118592,0,1014824,YES
2026-05-20T07:08:32Z,Big Timby,BUY,Echo virtus ornament kit,3,3609102,0,1203034,YES
2026-05-20T07:08:32Z,Big Timby,BUY,Elder chaos hood,2,472868,0,236434,YES
2026-05-20T02:29:49Z,Big Timby,SELL,Amylase crystal,60,45600,960,760,YES
2026-05-20T02:10:36Z,Big Timby,SELL,Amylase crystal,1100,836000,17600,760,YES
2026-05-20T02:07:00Z,Big Timby,SELL,Amylase crystal,340,258400,5440,760,YES
2026-05-20T01:52:10Z,Big Timby,SELL,Amylase crystal,400,304000,6400,760,YES
2026-05-20T01:49:59Z,Big Timby,SELL,Devout boots,1,822630,16453,822630,YES
2026-05-20T01:47:01Z,Big Timby,SELL,Hueycoatl hide coif,1,1065098,21302,1065098,YES
2026-05-20T01:44:31Z,Big Timby,SELL,Devout boots,1,822630,16453,822630,YES
2026-05-20T01:43:43Z,Big Timby,SELL,Hueycoatl hide coif,1,1065098,21302,1065098,YES
2026-05-20T01:24:31Z,Big Timby,SELL,Devout boots,1,822630,16453,822630,YES
2026-05-20T00:03:53Z,Big Timby,SELL,Devout boots,1,822630,16453,822630,YES
2026-05-20T00:02:21Z,Big Timby,BUY,Hueycoatl hide coif,1,1016720,0,1016720,YES
2026-05-20T00:02:21Z,Big Timby,SELL,Anglerfish,3010,6336050,129430,2105,NO
2026-05-19T22:57:56Z,Big Timby,SELL,Justiciar chestguard,1,11832764,236656,11832764,YES
2026-05-19T22:52:56Z,Big Timby,SELL,Anglerfish,487,1025135,20941,2105,NO
2026-05-19T22:44:23Z,Big Timby,BUY,Hueycoatl hide coif,1,1016720,0,1016720,YES
2026-05-19T22:42:10Z,Big Timby,BUY,Devout boots,3,2347860,0,782620,YES
2026-05-19T22:18:13Z,Big Timby,BUY,Devout boots,1,782620,0,782620,YES
2026-05-19T22:12:03Z,Big Timby,SELL,Anglerfish,2615,5504575,112445,2105,NO
2026-05-19T21:55:50Z,Big Timby,SELL,Anglerfish,20,42100,860,2105,NO
2026-05-19T21:53:41Z,Big Timby,SELL,Anglerfish,100,210500,4300,2105,NO
2026-05-19T21:52:22Z,Big Timby,SELL,Anglerfish,100,210500,4300,2105,NO
2026-05-19T21:49:41Z,Big Timby,SELL,Mithril seeds,1111,1506516,31108,1356,YES
2026-05-19T21:49:02Z,Big Timby,SELL,Anglerfish,100,210500,4300,2105,NO
2026-05-19T21:48:18Z,Big Timby,SELL,Anglerfish,30,63150,1290,2105,NO
2026-05-19T21:46:32Z,Big Timby,SELL,Anglerfish,1,2105,43,2105,NO
2026-05-19T21:44:30Z,Big Timby,SELL,Contract of sensory clouding,12,3521484,70440,293457,YES
2026-05-19T21:44:07Z,Big Timby,BUY,Contract of sensory clouding,6,1646268,0,274378,YES
2026-05-19T21:38:33Z,Big Timby,SELL,Anglerfish,8,16840,344,2105,NO
2026-05-19T21:37:32Z,Big Timby,SELL,Anglerfish,300,631500,12900,2105,NO
2026-05-19T21:37:30Z,Big Timby,BUY,Contract of sensory clouding,3,823134,0,274378,YES
2026-05-19T21:37:00Z,Big Timby,BUY,Contract of sensory clouding,1,274378,0,274378,YES
2026-05-19T21:36:57Z,Big Timby,BUY,Contract of sensory clouding,1,274378,0,274378,YES
2026-05-19T21:36:53Z,Big Timby,BUY,Contract of sensory clouding,1,274378,0,274378,YES
2026-05-19T21:36:40Z,Big Timby,SELL,Anglerfish,1,2105,43,2105,NO
2026-05-19T21:32:18Z,Big Timby,SELL,Mithril seeds,40,54240,1120,1356,YES
2026-05-19T21:29:10Z,Big Timby,SELL,Anglerfish,500,1052500,21500,2105,NO
2026-05-19T21:28:24Z,Big Timby,BUY,Amylase crystal,200,146800,0,734,YES
2026-05-19T21:28:17Z,Big Timby,SELL,Anglerfish,400,842000,17200,2105,NO
2026-05-19T21:28:13Z,Big Timby,BUY,Amylase crystal,1700,1247800,0,734,YES
2026-05-19T21:27:39Z,Big Timby,SELL,Anglerfish,1000,2105000,43000,2105,NO
2026-05-19T21:26:01Z,Big Timby,SELL,Awakener's orb,1,468209,9365,468209,YES
2026-05-19T21:26:01Z,Big Timby,BUY,Anglerfish,8672,17742912,0,2046,NO
2026-05-19T21:26:01Z,Big Timby,SELL,Mithril seeds,422,583204,11816,1382,YES
2026-05-19T21:26:01Z,Big Timby,SELL,Mithril arrowtips,10000,310000,10000,31,YES
2026-05-19T20:45:28Z,Big Timby,SELL,Mithril seeds,422,583204,11816,1382,YES
2026-05-19T20:41:58Z,Big Timby,BUY,Anglerfish,1508,3085368,0,2046,NO
2026-05-19T20:39:07Z,Big Timby,BUY,Anglerfish,979,2003034,0,2046,NO
2026-05-19T20:36:07Z,Big Timby,BUY,Anglerfish,200,409200,0,2046,NO
2026-05-19T20:35:06Z,Big Timby,BUY,Anglerfish,1500,3069000,0,2046,NO
2026-05-19T20:33:28Z,Big Timby,BUY,Anglerfish,4,8184,0,2046,NO
2026-05-19T20:33:20Z,Big Timby,BUY,Anglerfish,1500,3069000,0,2046,NO
2026-05-19T20:33:15Z,Big Timby,BUY,Anglerfish,980,2005080,0,2046,NO
2026-05-19T20:30:31Z,Big Timby,BUY,Anglerfish,355,726330,0,2046,NO
2026-05-19T20:30:29Z,Big Timby,BUY,Anglerfish,3,6138,0,2046,NO
2026-05-19T20:30:13Z,Big Timby,BUY,Anglerfish,100,204600,0,2046,NO
2026-05-19T20:28:31Z,Big Timby,BUY,Anglerfish,1543,3156978,0,2046,NO
2026-05-19T20:27:08Z,Big Timby,SELL,Divine ranging potion(4),284,1817316,36352,6399,YES
2026-05-19T20:26:53Z,Big Timby,SELL,Divine ranging potion(4),1,6399,128,6399,YES
2026-05-19T20:26:17Z,Big Timby,SELL,Divine ranging potion(4),233,1490967,29824,6399,YES
2026-05-19T20:13:14Z,Big Timby,SELL,Divine ranging potion(4),50,319950,6400,6399,YES
2026-05-19T20:12:29Z,Big Timby,SELL,Divine ranging potion(4),13,83187,1664,6399,YES
2026-05-19T20:12:19Z,Big Timby,SELL,Divine ranging potion(4),30,191970,3840,6399,YES
2026-05-19T20:12:05Z,Big Timby,SELL,Divine ranging potion(4),3,19197,384,6399,YES
2026-05-19T20:11:44Z,Big Timby,SELL,Divine ranging potion(4),50,319950,6400,6399,YES
2026-05-19T20:10:53Z,Big Timby,SELL,Divine ranging potion(4),10,63990,1280,6399,YES
2026-05-19T20:05:11Z,Big Timby,SELL,Dragon dart,9265,12776435,259420,1379,YES
2026-05-19T20:05:02Z,Big Timby,SELL,Dragon dart,931,1283849,26068,1379,YES
2026-05-19T20:04:04Z,Big Timby,SELL,Dragon dart,804,1108716,22512,1379,YES
2026-05-19T19:53:02Z,Big Timby,SELL,Saradomin's tear,1,5038706,100775,5038706,YES
2026-05-19T19:41:27Z,Big Timby,BUY,Dragon dart,5407,7223752,0,1336,YES
2026-05-19T19:39:43Z,Big Timby,BUY,Dragon dart,3741,4997976,0,1336,YES
2026-05-19T19:38:17Z,Big Timby,BUY,Justiciar chestguard,1,11540830,0,11540830,YES
2026-05-19T19:37:21Z,Big Timby,BUY,Dragon dart,1724,2303264,0,1336,YES
2026-05-19T19:36:46Z,Big Timby,BUY,Dragon dart,128,171008,0,1336,YES
2026-05-19T19:35:54Z,Big Timby,SELL,Rune dart tip,3416,3825920,78568,1120,YES
2026-05-19T19:32:59Z,Big Timby,SELL,Spectral spirit shield,1,29402152,588044,29402152,YES
2026-05-19T19:31:24Z,Big Timby,BUY,Awakener's orb,1,452419,0,452419,YES
2026-05-19T19:27:53Z,Big Timby,BUY,Dragon nails,821,16701603,0,20343,YES
2026-05-19T19:26:20Z,Big Timby,BUY,Spectral spirit shield,1,28678754,0,28678754,YES
2026-05-19T19:24:32Z,Big Timby,BUY,Mithril seeds,40,54200,0,1355,YES
2026-05-19T19:22:47Z,Big Timby,BUY,Mithril seeds,94,127370,0,1355,YES
2026-05-19T19:21:25Z,Big Timby,BUY,Mithril seeds,1,1355,0,1355,YES
2026-05-19T19:20:13Z,Big Timby,BUY,Mithril seeds,40,54200,0,1355,YES
2026-05-19T19:17:14Z,Big Timby,SELL,Rune dart tip,1,1123,23,1123,YES
2026-05-19T19:16:58Z,Big Timby,BUY,Mithril seeds,15,20325,0,1355,YES
2026-05-19T19:15:09Z,Big Timby,BUY,Dragon nails,40,813720,0,20343,YES
2026-05-19T19:14:06Z,Big Timby,SELL,Accursed sceptre (u),1,4183398,83668,4183398,NO
2026-05-19T19:13:27Z,Big Timby,BUY,Mithril arrowtips,10000,150000,0,17,YES
2026-05-19T19:13:20Z,Big Timby,BUY,Mithril seeds,40,54200,0,1355,YES
2026-05-19T19:08:55Z,Big Timby,BUY,Mithril seeds,25,33875,0,1355,YES
2026-05-19T19:06:35Z,Big Timby,BUY,Skull of vet'ion,1,52255,0,52260,YES
2026-05-19T19:05:50Z,Big Timby,BUY,Mithril seeds,40,54200,0,1355,YES
2026-05-19T19:03:33Z,Big Timby,BUY,Divine ranging potion(4),674,4243504,0,6296,YES
2026-05-19T19:01:27Z,Big Timby,BUY,Mithril seeds,9,12195,0,1355,YES
2026-05-19T18:59:20Z,Big Timby,SELL,Pegasian boots,1,29483536,589671,29483536,NO
2026-05-19T18:52:03Z,Big Timby,BUY,Mithril seeds,40,54200,0,1355,YES
2026-05-19T18:40:38Z,Big Timby,BUY,Mithril seeds,40,54200,0,1355,YES
2026-05-19T18:40:32Z,Big Timby,SELL,Mithril seeds,30,42390,870,1413,YES
2026-05-19T18:40:23Z,Big Timby,BUY,Mithril seeds,39,52845,0,1355,YES
2026-05-19T18:37:02Z,Big Timby,BUY,Mithril seeds,40,54200,0,1355,YES
2026-05-19T18:34:46Z,Big Timby,BUY,Mithril seeds,40,54200,0,1355,YES
2026-05-19T18:32:25Z,Big Timby,BUY,Mithril seeds,40,54200,0,1355,YES
2026-05-19T18:30:44Z,Big Timby,BUY,Mithril seeds,40,54200,0,1355,YES
2026-05-19T18:30:24Z,Big Timby,SELL,Rune javelin tips,812,405188,8120,499,YES
2026-05-19T18:30:19Z,Big Timby,SELL,Rune javelin tips,1067,532433,10670,499,YES
2026-05-19T18:30:12Z,Big Timby,BUY,Mithril seeds,40,54200,0,1355,YES
2026-05-19T18:29:54Z,Big Timby,SELL,Rune javelin tips,6000,2994000,60000,499,YES
2026-05-19T18:29:33Z,Big Timby,BUY,Mithril seeds,22,29810,0,1355,YES
2026-05-19T18:26:57Z,Big Timby,SELL,Rune javelin tips,1850,923150,18500,499,YES
2026-05-19T18:25:11Z,Big Timby,SELL,Rune javelin tips,271,135229,2710,499,YES
2026-05-19T18:24:15Z,Big Timby,BUY,Mithril seeds,40,54200,0,1355,YES
2026-05-19T18:11:29Z,Big Timby,BUY,Mithril seeds,40,54200,0,1355,YES
2026-05-19T18:10:29Z,Big Timby,BUY,Mithril seeds,40,54200,0,1355,YES
2026-05-19T18:10:18Z,Big Timby,BUY,Mithril seeds,40,54200,0,1355,YES
2026-05-19T18:08:45Z,Big Timby,BUY,Rune dart tip,248,278008,0,1121,YES
2026-05-19T18:05:09Z,Big Timby,BUY,Rune dart tip,96,107616,0,1121,YES
2026-05-19T18:02:04Z,Big Timby,BUY,Mithril seeds,40,54120,0,1353,YES
2026-05-19T18:01:36Z,Big Timby,BUY,Rune dart tip,448,502208,0,1121,YES
2026-05-19T18:01:30Z,Big Timby,BUY,Rune javelin tips,7698,3779718,0,491,YES
2026-05-19T18:00:16Z,Big Timby,BUY,Rune javelin tips,390,191490,0,491,YES
2026-05-19T17:59:34Z,Big Timby,BUY,Rune dart tip,533,597493,0,1121,YES
2026-05-19T17:58:22Z,Big Timby,BUY,Rune javelin tips,25,12275,0,491,YES
2026-05-19T17:57:00Z,Big Timby,BUY,Rune javelin tips,54,26514,0,491,YES
2026-05-19T17:56:33Z,Big Timby,BUY,Rune javelin tips,90,44190,0,491,YES
2026-05-19T17:55:20Z,Big Timby,BUY,Rune dart tip,165,184965,0,1121,YES
2026-05-19T17:55:14Z,Big Timby,BUY,Mithril seeds,40,54080,0,1352,YES
2026-05-19T17:54:59Z,Big Timby,BUY,Rune javelin tips,36,17676,0,491,YES
2026-05-19T17:54:07Z,Big Timby,BUY,Rune javelin tips,81,39771,0,491,YES
2026-05-19T17:53:49Z,Big Timby,BUY,Rune javelin tips,41,20131,0,491,YES
2026-05-19T17:53:19Z,Big Timby,BUY,Rune javelin tips,96,47136,0,491,YES
2026-05-19T17:53:05Z,Big Timby,BUY,Rune javelin tips,100,49100,0,491,YES
2026-05-19T17:51:58Z,Big Timby,BUY,Rune dart tip,96,107616,0,1121,YES
2026-05-19T17:51:50Z,Big Timby,BUY,Rune javelin tips,54,26514,0,491,YES
2026-05-19T17:51:05Z,Big Timby,SELL,Snape grass seed,20,263320,5280,13155,YES
2026-05-19T17:50:33Z,Big Timby,BUY,Rune dart tip,98,109858,0,1121,YES
2026-05-19T17:49:29Z,Big Timby,BUY,Mithril seeds,40,54080,0,1352,YES
2026-05-19T17:48:54Z,Big Timby,BUY,Mithril seeds,19,25688,0,1352,YES
2026-05-19T17:48:47Z,Big Timby,BUY,Mithril seeds,40,54080,0,1352,YES
2026-05-19T17:43:49Z,Big Timby,BUY,Mithril seeds,40,54080,0,1352,YES
2026-05-19T17:43:18Z,Big Timby,BUY,Mithril seeds,39,52728,0,1352,YES
2026-05-19T17:42:57Z,Big Timby,BUY,Mithril seeds,500,676000,0,1352,YES
2026-05-19T17:41:38Z,Big Timby,BUY,Rune javelin tips,23,11224,0,488,YES
2026-05-19T17:40:40Z,Big Timby,BUY,Mithril seeds,40,54080,0,1352,YES
2026-05-19T17:40:15Z,Big Timby,BUY,Rune javelin tips,108,52704,0,488,YES
2026-05-19T17:39:50Z,Big Timby,BUY,Rune dart tip,580,650180,0,1121,YES
2026-05-19T17:38:58Z,Big Timby,BUY,Saradomin's tear,1,4151205,0,4998038,YES
2026-05-19T17:38:26Z,Big Timby,BUY,Rune javelin tips,60,29280,0,488,YES
2026-05-19T17:38:23Z,Big Timby,BUY,Pegasian crystal,1,130000,0,130000,YES
2026-05-19T17:37:54Z,Big Timby,BUY,Ranger boots,1,28297786,0,28297786,YES
2026-05-19T17:37:29Z,Big Timby,BUY,Rune javelin tips,36,17568,0,488,YES
2026-05-19T17:36:38Z,Big Timby,BUY,Divine battlemage potion(4),1,19566,0,19566,YES
2026-05-19T17:36:11Z,Big Timby,BUY,Rune javelin tips,82,40016,0,488,YES
2026-05-19T17:35:34Z,Big Timby,BUY,Rune dart tip,181,202901,0,1121,YES
2026-05-19T17:35:32Z,Big Timby,BUY,Rune javelin tips,733,357704,0,488,YES
2026-05-19T17:33:40Z,Big Timby,BUY,Rune javelin tips,51,24888,0,488,YES
2026-05-19T17:32:47Z,Big Timby,BUY,Rune javelin tips,152,74176,0,488,YES
2026-05-19T17:31:02Z,Big Timby,BUY,Rune javelin tips,90,43920,0,488,YES
2026-05-19T17:29:36Z,Big Timby,SELL,Topaz amulet,1,2329,47,1240,YES
2026-05-19T17:28:18Z,Big Timby,BUY,Rune dart tip,98,109858,0,1121,YES
2026-05-19T17:27:40Z,Big Timby,BUY,Topaz amulet,1,2335,0,2335,YES
2026-05-19T17:26:56Z,Big Timby,SELL,Nardah teleport,2,55792,1116,27896,YES
2026-05-19T17:24:17Z,Big Timby,BUY,Thammaron's sceptre (au),1,3853049,0,3853049,YES
2026-05-19T17:23:35Z,Big Timby,SELL,Snape grass seed,180,2506500,50220,13925,YES
2026-05-19T17:22:01Z,Big Timby,SELL,Nardah teleport,1,27896,558,27896,YES
2026-05-19T17:21:41Z,Big Timby,SELL,Nardah teleport,1,27896,558,27896,YES
2026-05-19T17:21:32Z,Big Timby,SELL,Nardah teleport,1,27896,558,27896,YES
2026-05-19T17:16:53Z,Big Timby,BUY,Nardah teleport,5,130060,0,26012,YES
2026-05-19T17:16:53Z,Big Timby,BUY,Rune dart tip,352,394592,0,1121,YES
2026-05-19T17:14:12Z,Big Timby,BUY,Snape grass seed,200,2725400,0,13627,YES
2026-05-19T17:13:45Z,Big Timby,BUY,Rune dart tip,81,90801,0,1121,YES
2026-05-19T17:08:37Z,Big Timby,BUY,Rune dart tip,161,180481,0,1121,YES
2026-05-19T17:01:37Z,Big Timby,BUY,Rune dart tip,118,132278,0,1121,YES
2026-05-19T16:58:06Z,Big Timby,SELL,Infinity bottoms,1,2139582,42792,2139582,YES
2026-05-19T16:50:19Z,Big Timby,BUY,Rune dart tip,85,95285,0,1121,YES
2026-05-19T16:45:50Z,Big Timby,SELL,Fremennik kilt,1,2672043,53441,2672043,YES
2026-05-19T16:44:44Z,Big Timby,SELL,Light ballista,1,585376,11708,585376,YES
2026-05-19T16:44:07Z,Big Timby,BUY,Rune dart tip,77,86317,0,1121,YES
2026-05-19T16:35:28Z,Big Timby,SELL,Camphor repair kit,166,306436,6142,1846,YES
2026-05-19T16:33:49Z,Big Timby,SELL,Camphor repair kit,500,923000,18500,1846,YES
2026-05-19T16:32:22Z,Big Timby,SELL,Camphor repair kit,500,923000,18500,1846,YES
2026-05-19T16:32:20Z,Big Timby,SELL,Fremennik kilt,1,2672043,53441,2672043,YES
2026-05-19T16:28:50Z,Big Timby,BUY,Camphor repair kit,1166,2056824,0,1764,YES
2026-05-19T16:20:08Z,Big Timby,BUY,Godsword shard 3,3,519000,0,173000,YES
2026-05-19T16:19:28Z,Big Timby,BUY,Light ballista,1,499889,0,499889,YES
2026-05-19T16:04:33Z,Big Timby,BUY,Godsword shard 1,1,161000,0,161000,YES
2026-05-19T16:04:11Z,Big Timby,BUY,Godsword shard 3,1,173000,0,173000,YES
2026-05-19T16:04:03Z,Big Timby,BUY,Godsword shard 2,1,160000,0,160000,YES
2026-05-19T16:02:52Z,Big Timby,BUY,Godsword shard 2,1,160000,0,160000,YES
2026-05-19T16:00:47Z,Big Timby,BUY,Godsword shard 2,1,160000,0,160000,YES
2026-05-19T15:59:36Z,Big Timby,BUY,Godsword shard 3,1,173000,0,173000,YES
2026-05-19T15:50:13Z,Big Timby,BUY,Godsword shard 2,1,160000,0,160000,YES
2026-05-19T15:50:03Z,Big Timby,BUY,Godsword shard 1,1,161000,0,161000,YES
2026-05-19T15:50:00Z,Big Timby,BUY,Godsword shard 3,2,346000,0,173000,YES
2026-05-19T15:47:58Z,Big Timby,BUY,Fremennik kilt,1,2584977,0,2584977,YES
2026-05-19T15:47:34Z,Big Timby,BUY,Fremennik kilt,1,2584977,0,2584977,YES
2026-05-19T15:43:46Z,Big Timby,BUY,Godsword shard 2,1,160000,0,160000,YES
2026-05-19T15:34:43Z,Big Timby,SELL,Uncut ruby,2302,3167552,64456,1376,YES
2026-05-19T15:34:39Z,Big Timby,BUY,Godsword shard 3,1,173000,0,173000,YES
2026-05-19T15:32:45Z,Big Timby,BUY,Godsword shard 1,1,161000,0,161000,YES
2026-05-19T15:25:24Z,Big Timby,BUY,Godsword shard 1,2,322000,0,161000,YES
2026-05-19T15:15:17Z,Big Timby,BUY,Godsword shard 1,1,161000,0,161000,YES
2026-05-19T15:11:59Z,Big Timby,SELL,Robin hood hat,1,1067502,21351,1067502,NO
2026-05-19T15:04:26Z,Big Timby,SELL,Robin hood hat,1,1067502,21351,1067502,NO
2026-05-19T15:02:22Z,Big Timby,SELL,Robin hood hat,1,1067502,21351,1067502,YES
2026-05-19T14:58:19Z,Big Timby,SELL,Robin hood hat,1,1067502,21351,1067502,YES
2026-05-19T14:53:47Z,Big Timby,BUY,Godsword shard 1,1,161000,0,161000,YES
2026-05-19T14:47:00Z,Big Timby,BUY,Godsword shard 2,1,160000,0,160000,YES
2026-05-19T14:42:17Z,Big Timby,BUY,Infinity bottoms,1,2028791,0,2028791,YES
2026-05-19T14:37:28Z,Big Timby,BUY,Godsword shard 1,1,161000,0,161000,YES
2026-05-19T14:35:10Z,Big Timby,BUY,Godsword shard 3,1,173000,0,173000,YES
2026-05-19T14:35:07Z,Big Timby,BUY,Godsword shard 1,1,161000,0,161000,YES
2026-05-19T14:29:21Z,Big Timby,SELL,Uncut ruby,3000,4128000,84000,1376,YES
2026-05-19T14:28:16Z,Big Timby,SELL,Uncut ruby,3000,4128000,84000,1376,YES
2026-05-19T14:27:41Z,Big Timby,SELL,Uncut ruby,250,344000,7000,1376,YES
2026-05-19T14:27:02Z,Big Timby,BUY,Godsword shard 1,1,161000,0,161000,YES
2026-05-19T14:20:23Z,Big Timby,SELL,Verac's plateskirt,1,391664,7834,391664,YES
2026-05-19T14:10:53Z,Big Timby,BUY,Godsword shard 2,1,160000,0,160000,YES
2026-05-19T14:07:48Z,Big Timby,BUY,Dragon hunter crossbow,1,39015285,0,39015285,YES
2026-05-19T14:07:48Z,Big Timby,BUY,Godsword shard 3,1,173000,0,173000,YES
2026-05-19T14:07:48Z,Big Timby,BUY,Godsword shard 2,1,160000,0,160000,YES
2026-05-19T14:07:48Z,Big Timby,BUY,Godsword shard 2,1,160000,0,160000,YES
2026-05-19T14:07:48Z,Big Timby,BUY,Verac's plateskirt,1,300690,0,300690,YES
2026-05-19T14:07:48Z,Big Timby,SELL,Robin hood hat,2,2139770,42796,1069885,YES
2026-05-19T14:07:48Z,Big Timby,SELL,Uncut ruby,200,276400,5600,1382,YES
2026-05-19T13:24:31Z,Big Timby,SELL,Sapphire dragon bolts (e),37,108077,2183,2921,YES
2026-05-19T13:21:31Z,Big Timby,BUY,Godsword shard 2,1,160000,0,160000,YES
2026-05-19T13:20:03Z,Big Timby,SELL,Sapphire dragon bolts (e),28,82992,1680,2921,YES
2026-05-19T13:19:44Z,Big Timby,SELL,Armadyl godsword,1,8791237,175825,8791237,NO
2026-05-19T13:18:43Z,Big Timby,SELL,Uncut ruby,200,276400,5600,1382,YES
2026-05-19T13:11:59Z,Big Timby,BUY,Armadyl hilt,1,7515000,0,7515000,YES
2026-05-19T13:09:17Z,Big Timby,BUY,Verac's plateskirt,1,300690,0,300690,YES
2026-05-19T13:09:15Z,Big Timby,SELL,Robin hood hat,1,1069885,21398,1069885,YES
2026-05-19T13:02:15Z,Big Timby,BUY,Uncut ruby,7919,10619379,0,1341,YES
2026-05-19T12:59:15Z,Big Timby,BUY,Uncut ruby,1,1341,0,1341,YES
2026-05-19T12:57:57Z,Big Timby,SELL,Robin hood hat,1,1069885,21398,1069885,YES
2026-05-19T12:57:24Z,Big Timby,BUY,Uncut ruby,1,1341,0,1341,YES
2026-05-19T12:56:37Z,Big Timby,BUY,Uncut ruby,62,83142,0,1341,YES
2026-05-19T12:55:05Z,Big Timby,BUY,Uncut ruby,1,1341,0,1341,YES
2026-05-19T12:54:35Z,Big Timby,BUY,Sapphire dragon bolts (e),65,179140,0,2756,YES
2026-05-19T12:52:55Z,Big Timby,BUY,Uncut ruby,2,2682,0,1341,YES
2026-05-19T12:51:41Z,Big Timby,BUY,Uncut ruby,750,1005750,0,1341,YES
2026-05-19T12:50:13Z,Big Timby,BUY,Uncut ruby,16,21456,0,1341,YES
2026-05-19T12:45:26Z,Big Timby,SELL,Bottled storm,1,11399679,227994,11399679,YES
2026-05-19T12:45:26Z,Big Timby,SELL,Bloodbark legs,18,3325518,66528,184751,YES
2026-05-19T12:45:26Z,Big Timby,SELL,Blighted super restore(4),560,1173760,23520,2096,YES
2026-05-19T12:45:26Z,Big Timby,SELL,Evil chicken legs,1,667816,13357,667816,YES
2026-05-19T12:45:26Z,Big Timby,BUY,Robin hood hat,4,3972836,0,993209,YES
2026-05-19T03:26:42Z,Big Timby,SELL,Blood moon armour set,1,22760931,455219,22760931,YES
2026-05-19T03:26:08Z,Big Timby,SELL,Bloodbark legs,1,184751,3696,184751,YES
